REGION;REGION_NAME;DEPARTMENT;DEPARTMENT_NAME;SOUSPREFECTURE;SOUSPREFECTURE_NAME;COMMUNE;COMMUNE_NAME;ZONE;ZONE_NAME;MILIEU;MILIEU_NAME
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6001;6001;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6002;6002;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
20;BAGOUE;44;TENGRELA;4403;PAPARA;98;NON COMMUNAL;6003;6003;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4001;4001;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4002;4002;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;4003;4003;1;Urbain
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6001;6001;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6002;6002;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6002;6002;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6002;6002;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6002;6002;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6002;6002;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6002;6002;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6002;6002;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6002;6002;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6002;6002;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6002;6002;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6002;6002;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6002;6002;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6003;6003;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6003;6003;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6003;6003;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6003;6003;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6003;6003;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6003;6003;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6003;6003;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6003;6003;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6004;6004;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6004;6004;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6004;6004;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6004;6004;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6004;6004;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6004;6004;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6004;6004;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6004;6004;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6004;6004;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6004;6004;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6004;6004;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6004;6004;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6004;6004;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;1;COMMUNAL;6004;6004;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;98;NON COMMUNAL;6010;6010;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;98;NON COMMUNAL;6010;6010;2;Rural
23;BOUNKANI;91;TEHINI;9102;TEHINI;98;NON COMMUNAL;6010;6010;2;Rural
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;1;1;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;1;1;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;1;1;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;1;1;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;1;1;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;1;1;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;1;1;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;1;1;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;1;1;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;2;2;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;2;2;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;2;2;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;2;2;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;2;2;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;2;2;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;2;2;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;2;2;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;2;2;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;3;3;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;3;3;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;3;3;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;3;3;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;3;3;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;3;3;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;4;4;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;4;4;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;4;4;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;4;4;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;4;4;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;4;4;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;4;4;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;4;4;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;4;4;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;4;4;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;4;4;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;4;4;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;4;4;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;4;4;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;5;5;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;5;5;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;5;5;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;5;5;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;5;5;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;5;5;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;5;5;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6;6;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6;6;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6;6;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6;6;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6;6;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6;6;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6;6;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6;6;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6;6;1;Urbain
26;GRANDS-PONTS;25;GRAND-LAHOU;2504;GRAND-LAHOU;1;COMMUNAL;6;6;1;Urbain
