REGION;REGION_NAME;DEPART;DEPART_NAME;SOUSPREFID;SOUSPREFID_NAME;P04;P04_NAME;P05;P05_NAME;P06;P06_NAME;P07;P07_NAME
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;0008;0008;997;GRAND-LAHOU;0009;QUARTIER_NUMERO_1
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6001;6001;001;N'ZIDA ZOUKOUBOLI;0002;JERUSALEM
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6001;6001;001;N'ZIDA ZOUKOUBOLI;0002;JERUSALEM
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6001;6001;001;N'ZIDA ZOUKOUBOLI;0002;JERUSALEM
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6001;6001;001;N'ZIDA ZOUKOUBOLI;0002;JERUSALEM
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6001;6001;001;N'ZIDA ZOUKOUBOLI;0004;ZOUKOUBOLI
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6001;6001;001;N'ZIDA ZOUKOUBOLI;0004;ZOUKOUBOLI
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6001;6001;001;N'ZIDA ZOUKOUBOLI;0004;ZOUKOUBOLI
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6001;6001;001;N'ZIDA ZOUKOUBOLI;0004;ZOUKOUBOLI
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6001;6001;001;N'ZIDA ZOUKOUBOLI;5001;GNEGBENOU
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6001;6001;001;N'ZIDA ZOUKOUBOLI;5002;N'ZIDA PONT
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6001;6001;001;N'ZIDA ZOUKOUBOLI;5002;N'ZIDA PONT
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6001;6001;001;N'ZIDA ZOUKOUBOLI;5002;N'ZIDA PONT
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6001;6001;001;N'ZIDA ZOUKOUBOLI;5003;DENIS
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6001;6001;001;N'ZIDA ZOUKOUBOLI;5004;KONANKRO
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6001;6001;001;N'ZIDA ZOUKOUBOLI;5005;USINE CARREFOUR
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6001;6001;001;N'ZIDA ZOUKOUBOLI;5006;KONATE
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6002;6002;001;N'ZIDA ZOUKOUBOLI;0002;JERUSALEM
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6002;6002;001;N'ZIDA ZOUKOUBOLI;0002;JERUSALEM
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6002;6002;001;N'ZIDA ZOUKOUBOLI;0002;JERUSALEM
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6002;6002;001;N'ZIDA ZOUKOUBOLI;0003;LOBI
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6002;6002;001;N'ZIDA ZOUKOUBOLI;0003;LOBI
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6002;6002;001;N'ZIDA ZOUKOUBOLI;0003;LOBI
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6002;6002;001;N'ZIDA ZOUKOUBOLI;0003;LOBI
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6003;6003;001;N'ZIDA ZOUKOUBOLI;0001;CIE
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6003;6003;001;N'ZIDA ZOUKOUBOLI;0001;CIE
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6003;6003;001;N'ZIDA ZOUKOUBOLI;0001;CIE
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6003;6003;001;N'ZIDA ZOUKOUBOLI;0001;CIE
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6003;6003;001;N'ZIDA ZOUKOUBOLI;0003;LOBI
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6003;6003;001;N'ZIDA ZOUKOUBOLI;0003;LOBI
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6003;6003;001;N'ZIDA ZOUKOUBOLI;0003;LOBI
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6003;6003;001;N'ZIDA ZOUKOUBOLI;0003;LOBI
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6003;6003;001;N'ZIDA ZOUKOUBOLI;0003;LOBI
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6003;6003;001;N'ZIDA ZOUKOUBOLI;0003;LOBI
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6004;6004;001;N'ZIDA ZOUKOUBOLI;0001;CIE
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6004;6004;001;N'ZIDA ZOUKOUBOLI;0001;CIE
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6004;6004;001;N'ZIDA ZOUKOUBOLI;0001;CIE
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6004;6004;001;N'ZIDA ZOUKOUBOLI;0001;CIE
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6004;6004;001;N'ZIDA ZOUKOUBOLI;0001;CIE
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6004;6004;001;N'ZIDA ZOUKOUBOLI;0001;CIE
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6004;6004;001;N'ZIDA ZOUKOUBOLI;0001;CIE
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6004;6004;001;N'ZIDA ZOUKOUBOLI;0001;CIE
26;GRANDS-PONTS;025;GRAND-LAHOU;04;GRAND-LAHOU;01;GRAND-LAHOU;6004;6004;001;N'ZIDA ZOUKOUBOLI;0001;CIE
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6001;6001;003;BAKAYO;0001;BAKAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6001;6001;003;BAKAYO;0001;BAKAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6001;6001;003;BAKAYO;0001;BAKAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6001;6001;003;BAKAYO;0001;BAKAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6001;6001;003;BAKAYO;0001;BAKAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6001;6001;003;BAKAYO;0001;BAKAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6001;6001;003;BAKAYO;0001;BAKAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6001;6001;003;BAKAYO;0001;BAKAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6001;6001;003;BAKAYO;0001;BAKAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6001;6001;003;BAKAYO;0001;BAKAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6001;6001;003;BAKAYO;0001;BAKAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6001;6001;003;BAKAYO;5097;N'DRIKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6001;6001;003;BAKAYO;5104;NANIMA GAGRIEL
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6001;6001;003;BAKAYO;5105;ZOUGRANA ADAMA
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6002;6002;003;BAKAYO;5002;BERNARDKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6002;6002;003;BAKAYO;5099;KONALKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6003;6003;003;BAKAYO;5096;PETIT BONDOUKOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6003;6003;003;BAKAYO;5098;N'ZOUEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6003;6003;003;BAKAYO;5106;GARAGE
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6004;6004;003;BAKAYO;5009;SEYDOUKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6004;6004;003;BAKAYO;5018;CAMARA ZIE
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6004;6004;003;BAKAYO;5031;KOFFIKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6004;6004;003;BAKAYO;5068;SADJO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6004;6004;003;BAKAYO;5070;CAMARA SOULEYMANE
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6004;6004;003;BAKAYO;5073;PETIT BONDIALI
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6004;6004;003;BAKAYO;5079;SANOGO MAMADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6004;6004;003;BAKAYO;5080;CAMARA KAFOGONA
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6004;6004;003;BAKAYO;5094;KONE NANGOLO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6004;6004;003;BAKAYO;5095;KONDOKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6004;6004;003;BAKAYO;5096;KOUAME LUCIEN
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6005;6005;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6005;6005;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6005;6005;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6005;6005;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6005;6005;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6005;6005;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6005;6005;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6005;6005;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6005;6005;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6005;6005;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6005;6005;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6005;6005;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6005;6005;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6005;6005;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6005;6005;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6005;6005;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6006;6006;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6006;6006;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6006;6006;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6006;6006;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6006;6006;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6006;6006;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6006;6006;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6006;6006;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6006;6006;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6006;6006;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6006;6006;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6006;6006;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6006;6006;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6006;6006;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6006;6006;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6006;6006;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6006;6006;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6006;6006;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6006;6006;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6006;6006;008;DJEGNADOU;0001;DJEGNADOU
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6007;6007;008;DJEGNADOU;5001;BERTINKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6007;6007;008;DJEGNADOU;5003;KOUAMEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6007;6007;008;DJEGNADOU;5008;AGO KOUAKOUKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6007;6007;008;DJEGNADOU;5010;KONDOKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6007;6007;008;DJEGNADOU;5011;GNETO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6007;6007;008;DJEGNADOU;5012;KONE ALI
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6008;6008;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6008;6008;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6008;6008;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6008;6008;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6008;6008;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6008;6008;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6008;6008;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6008;6008;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6008;6008;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6008;6008;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6008;6008;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6008;6008;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6008;6008;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6009;6009;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6009;6009;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6009;6009;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6009;6009;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6009;6009;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6009;6009;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6009;6009;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6009;6009;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6009;6009;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6009;6009;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6009;6009;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6009;6009;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6009;6009;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6009;6009;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6009;6009;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6010;6010;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6010;6010;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6010;6010;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6010;6010;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6010;6010;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6010;6010;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6010;6010;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6010;6010;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6010;6010;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6010;6010;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6010;6010;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6010;6010;009;ZOHOURAYO;0001;ZOHOURAYO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6010;6010;009;ZOHOURAYO;5002;KOFFIKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6010;6010;009;ZOHOURAYO;5008;ABOUKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6011;6011;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6011;6011;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6011;6011;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6011;6011;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6011;6011;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6011;6011;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6011;6011;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6011;6011;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6011;6011;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6011;6011;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6011;6011;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6011;6011;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6011;6011;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6011;6011;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6011;6011;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6012;6012;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6012;6012;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6012;6012;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6012;6012;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6012;6012;004;BALEKRO;0001;BALEKRO
31;NAWA;078;GUEYO;01;DABOUYO;98;DABOUYO;6012;6012;004;BALEKRO;0001;BALEKRO
